settlement_id	languages	names_ara_common	names_ara_common_other	names_eng_search	names_eng_translit	names_eng_translit_other	region_URI	source	top_type	top_size	coordinates	lon	lat
KHARLUKHIYYA_747E423N_R	['ara', 'eng']	الخرلخية	الخرلخية	al-Kharlukhiyya	al-Ḫarluḫiyyaŧ	al-Ḫarluḫiyyaŧ	Mawarannahr_RE	cornuData	regions	0	[74.76957, 42.38249]	74.76957	42.38249
MADINBANUSULAYM_408E235N_O	['ara', 'eng']	معدن بنو سليم	معدن بنو سليم	Madin Banu Sulaym	Maʿdin Banū Sulaym	Maʿdin Banū Sulaym	JaziratArab_RE	cornuData	sites	0	[40.8227, 23.53832]	40.8227	23.53832
DANKAN_423E175N_R	['ara', 'eng']	ضنكان	ضنكان	Dankan	Ḍankān	Ḍankān	Yaman_RE	cornuData	regions	0	[42.35312, 17.52221]	42.35312	17.52221
ATTAR_423E171N_R	['ara', 'eng']	عطار	عطار	Attar	ʿAṭṭār	ʿAṭṭār	Yaman_RE	cornuData	regions	0	[42.39306, 17.18513]	42.39306	17.18513
JAZIRAKAMARAN_425E153N_R	['ara', 'eng']	جزيرة كمران	جزيرة كمران	Jazira Kamaran	Ǧazīraŧ Kamarān	Ǧazīraŧ Kamarān	Yaman_RE	cornuData	regions	0	[42.56843, 15.36876]	42.56843	15.36876
JAZAN_427E169N_R	['ara', 'eng']	جازان	جازان	Jazan	Ǧāzān	Ǧāzān	Yaman_RE	cornuData	regions	0	[42.72032, 16.99054]	42.72032	16.99054
HIRDA_427E152N_R	['ara', 'eng']	الحردة	الحردة	al-Hirda	al-Ḥirdaŧ	al-Ḥirdaŧ	Yaman_RE	cornuData	regions	0	[42.73173, 15.22479]	42.73173	15.22479
HAKAM_429E163N_R	['ara', 'eng']	حكم	حكم	Hakam	Ḥakam	Ḥakam	Yaman_RE	cornuData	regions	0	[42.94727, 16.37831]	42.94727	16.37831
WADIKHULAB_430E167N_W	['ara', 'eng']	وادي خلب	وادي خلب	Wadi Khulab	Wādī Ḫulab	Wādī Ḫulab	Yaman_RE	cornuData	waters	0	[43.0017, 16.70128]	43.0017	16.70128
WADIMAWR_430E156N_W	['ara', 'eng']	وادي مور	وادي مور	Wadi Mawr	Wādī Mawr	Wādī Mawr	Yaman_RE	cornuData	waters	0	[43.01443, 15.67118]	43.01443	15.67118
HAYRAN_430E159N_R	['ara', 'eng']	حيران	حيران	Hayran	Ḥayrān	Ḥayrān	Yaman_RE	cornuData	regions	0	[43.03594, 15.96703]	43.03594	15.96703
SURDUD_430E151N_R	['ara', 'eng']	سردد	سردد، سردد	Surdud, Surdad	Surdud	Surdud, Surdad	Yaman_RE	cornuData	regions	0	[43.03638, 15.18964]	43.03638	15.18964
WADIHAYRAN_430E160N_W	['ara', 'eng']	وادي حيران	وادي حيران	Wadi Hayran	Wādī Ḥayrān	Wādī Ḥayrān	Yaman_RE	cornuData	waters	0	[43.06403, 16.05227]	43.06403	16.05227
WADISURDUD_431E152N_W	['ara', 'eng']	وادي سردد	وادي سردد	Wadi Surdud	Wādī Surdud	Wādī Surdud	Yaman_RE	cornuData	waters	0	[43.17773, 15.28451]	43.17773	15.28451
WADIRIMA_432E142N_W	['ara', 'eng']	وادي رماع	وادي رماع	Wadi Rima	Wādī Rimāʿ	Wādī Rimāʿ	Yaman_RE	cornuData	waters	0	[43.25543, 14.26412]	43.25543	14.26412
RIMA_432E143N_R	['ara', 'eng']	رماع	رماع	Rima	Rimāʿ	Rimāʿ	Yaman_RE	cornuData	regions	0	[43.25806, 14.35515]	43.25806	14.35515
MILHAN_434E153N_R	['ara', 'eng']	ملحان	ملحان	Milhan	Milḥān	Milḥān	Yaman_RE	cornuData	regions	0	[43.40292, 15.3749]	43.40292	15.3749
WADIZABID_434E141N_W	['ara', 'eng']	وادي زبيد	وادي زبيد	Wadi Zabid	Wādī Zabīd	Wādī Zabīd	Yaman_RE	cornuData	waters	0	[43.4038, 14.15093]	43.4038	14.15093
MANDAB_434E126N_R	['ara', 'eng']	المندب	المندب	al-Mandab	al-Mandab	al-Mandab	Yaman_RE	cornuData	regions	0	[43.4995, 12.6926]	43.4995	12.6926
HAWZAN_435E150N_R	['ara', 'eng']	هوزان	هوزان	Hawzan	Hawzān	Hawzān	Yaman_RE	cornuData	regions	0	[43.50125, 15.0801]	43.50125	15.0801
HAJUR_435E160N_R	['ara', 'eng']	حجور	حجور	Hajur	Ḥaǧūr	Ḥaǧūr	Yaman_RE	cornuData	regions	0	[43.51706, 16.00544]	43.51706	16.00544
QUFAA_435E137N_R	['ara', 'eng']	قفاعة	قفاعة	Qufaa	Qufāʿaŧ	Qufāʿaŧ	Yaman_RE	cornuData	regions	0	[43.58641, 13.78649]	43.58641	13.78649
JUBLAN_436E142N_R	['ara', 'eng']	جبلان	جبلان	Jublan	Ǧublān	Ǧublān	Yaman_RE	cornuData	regions	0	[43.67157, 14.2788]	43.67157	14.2788
QUDAM_436E158N_R	['ara', 'eng']	قدم	قدم، قدم	Qudam, Qudum	Qudam	Qudam, Qudum	Yaman_RE	cornuData	regions	0	[43.68913, 15.81462]	43.68913	15.81462
HARAZ_437E150N_R	['ara', 'eng']	حراز	حراز	Haraz	Ḥarāz	Ḥarāz	Yaman_RE	cornuData	regions	0	[43.71898, 15.06484]	43.71898	15.06484
UKHRUJ_437E153N_R	['ara', 'eng']	الأخروج	الأخروج	al-Ukhruj	al-Uḫrūǧ	al-Uḫrūǧ	Yaman_RE	cornuData	regions	0	[43.73654, 15.34103]	43.73654	15.34103
HADUR_437E155N_R	['ara', 'eng']	حضور	حضور	Hadur	Ḥaḍūr	Ḥaḍūr	Yaman_RE	cornuData	regions	0	[43.78395, 15.52891]	43.78395	15.52891
WADIA_438E160N_R	['ara', 'eng']	وادعة	وادعة	Wadia	Wādiʿaŧ	Wādiʿaŧ	Yaman_RE	cornuData	regions	0	[43.80678, 16.03244]	43.80678	16.03244
RAKB_438E133N_R	['ara', 'eng']	ركب	ركب	Rakb	Rakb	Rakb	Yaman_RE	cornuData	regions	0	[43.83575, 13.3854]	43.83575	13.3854
UNNA_438E140N_R	['ara', 'eng']	عنة	عنة	Unna	ʿUnnaŧ	ʿUnnaŧ	Yaman_RE	cornuData	regions	0	[43.88228, 14.00041]	43.88228	14.00041
JABALHIMYAR_439E138N_O	['ara', 'eng']	جبل حمير	جبل حمير	Jabal Himyar	Ǧabal Ḥimyar	Ǧabal Ḥimyar	Yaman_RE	cornuData	sites	0	[43.94813, 13.88026]	43.94813	13.88026
BAWN_439E157N_R	['ara', 'eng']	بون	بون	Bawn	Bawn	Bawn	Yaman_RE	cornuData	regions	0	[43.94901, 15.78083]	43.94901	15.78083
SHARAB_439E136N_R	['ara', 'eng']	شرعب	شرعب	Sharab	Šarʿab	Šarʿab	Yaman_RE	cornuData	regions	0	[43.95691, 13.61931]	43.95691	13.61931
MASANI_439E155N_R	['ara', 'eng']	المصانع	المصانع	al-Masani	al-Maṣāniʿ	al-Maṣāniʿ	Yaman_RE	cornuData	regions	0	[43.96174, 15.5805]	43.96174	15.5805
SUHUL_440E141N_R	['ara', 'eng']	السحول	السحول	al-Suhul	al-Suḥūl	al-Suḥūl	Yaman_RE	cornuData	regions	0	[44.03504, 14.1937]	44.03504	14.1937
WADIMALAL_440E154N_R	['ara', 'eng']	واضع المعلل	واضع المعلل	Wadi al-Malal	Wāḍiʿ al-Maʿlal	Wāḍiʿ al-Maʿlal	Yaman_RE	cornuData	regions	0	[44.0447, 15.45244]	44.0447	15.45244
KHAYWAN_440E162N_R	['ara', 'eng']	خيوان	خيوان	Khaywan	Ḫaywān	Ḫaywān	Yaman_RE	cornuData	regions	0	[44.06424, 16.29079]	44.06424	16.29079
ALHAN_440E148N_R	['ara', 'eng']	ألهان	ألهان	Alhan	Alhān	Alhān	Yaman_RE	cornuData	regions	0	[44.07982, 14.80399]	44.07982	14.80399
WADISUHUL_440E142N_W	['ara', 'eng']	وادي سحول	وادي سحول	Wadi Suhul	Wādī Suḥūl	Wādī Suḥūl	Yaman_RE	cornuData	waters	0	[44.08509, 14.2537]	44.08509	14.2537
DHUBHAN_441E132N_R	['ara', 'eng']	ذبحان	ذبحان	Dhubhan	Ḏubḥān	Ḏubḥān	Yaman_RE	cornuData	regions	0	[44.10309, 13.23247]	44.10309	13.23247
BAWSHAN_441E157N_R	['ara', 'eng']	بوشان	بوشان	Bawshan	Bawšān	Bawšān	Yaman_RE	cornuData	regions	0	[44.11406, 15.70742]	44.11406	15.70742
HAMDAN_441E155N_R	['ara', 'eng']	همدان	همدان	Hamdan	Hamdān	Hamdān	Yaman_RE	cornuData	regions	0	[44.12811, 15.57151]	44.12811	15.57151
SAKASIK_441E136N_R	['ara', 'eng']	السكاسك	السكاسك	al-Sakasik	al-Sakāsik	al-Sakāsik	Yaman_RE	cornuData	regions	0	[44.1742, 13.66709]	44.1742	13.66709
JANAD_441E136N_R	['ara', 'eng']	الجند	الجند	al-Janad	al-Ǧanad	al-Ǧanad	Yaman_RE	cornuData	regions	0	[44.17508, 13.69225]	44.17508	13.69225
THUJJA_441E139N_R	['ara', 'eng']	الثجة	الثجة	al-Thujja	al-Ṯuǧǧaŧ	al-Ṯuǧǧaŧ	Yaman_RE	cornuData	regions	0	[44.17683, 13.97911]	44.17683	13.97911
HAQL_442E142N_R	['ara', 'eng']	الحقل	الحقل	al-Haql	al-Ḥaql	al-Ḥaql	Yaman_RE	cornuData	regions	0	[44.23214, 14.25242]	44.23214	14.25242
RUHABA_442E154N_R	['ara', 'eng']	رحابة	رحابة	Ruhaba	Ruḥābaŧ	Ruḥābaŧ	Yaman_RE	cornuData	regions	0	[44.25892, 15.45562]	44.25892	15.45562
GHUDAR_442E158N_R	['ara', 'eng']	الغدر	الغدر	al-Ghudar	al-Ġudar	al-Ġudar	Yaman_RE	cornuData	regions	0	[44.26507, 15.88071]	44.26507	15.88071
KHASHAB_443E156N_R	['ara', 'eng']	خشب	خشب	Khashab	Ḫašab	Ḫašab	Yaman_RE	cornuData	regions	0	[44.34672, 15.62405]	44.34672	15.62405
MARMAL_443E155N_R	['ara', 'eng']	مرمل	مرمل	Marmal	Marmal	Marmal	Yaman_RE	cornuData	regions	0	[44.36603, 15.56063]	44.36603	15.56063
ANS_443E144N_R	['ara', 'eng']	عنس	عنس	Ans	ʿAns	ʿAns	Yaman_RE	cornuData	regions	0	[44.37788, 14.43955]	44.37788	14.43955
MAYTAM_443E138N_R	['ara', 'eng']	ميتم	ميتم	Maytam	Maytam	Maytam	Yaman_RE	cornuData	regions	0	[44.38842, 13.89347]	44.38842	13.89347
ARHAB_443E158N_R	['ara', 'eng']	أرحب	أرحب	Arhab	Arḥab	Arḥab	Yaman_RE	cornuData	regions	0	[44.39237, 15.82412]	44.39237	15.82412
DHIMAR_443E145N_R	['ara', 'eng']	ذمار	ذمار	Dhimar	Ḏimār	Ḏimār	Yaman_RE	cornuData	regions	0	[44.3972, 14.56364]	44.3972	14.56364
YAHSIB_444E142N_R	['ara', 'eng']	يحصب	يحصب	Yahsib	Yaḥṣib	Yaḥṣib	Yaman_RE	cornuData	regions	0	[44.41651, 14.21583]	44.41651	14.21583
WADIKHARID_444E159N_W	['ara', 'eng']	وادي الخارد	وادي الخارد	Wadi al-Kharid	Wādī al-Ḫārid	Wādī al-Ḫārid	Yaman_RE	cornuData	waters	0	[44.43363, 15.95585]	44.43363	15.95585
MAAFIR_445E132N_R	['ara', 'eng']	المعافر	المعافر	al-Maafir	al-Maʿāfir	al-Maʿāfir	Yaman_RE	cornuData	regions	0	[44.52977, 13.22221]	44.52977	13.22221
HUJRWA-BADR_445E139N_R	['ara', 'eng']	هجر وبدر	هجر وبدر	Hujr wa-Badr	Huǧr wa-Badr	Huǧr wa-Badr	Yaman_RE	cornuData	regions	0	[44.56313, 13.90626]	44.56313	13.90626
RUAYN_445E144N_R	['ara', 'eng']	رعين	رعين	Ruayn	Ruʿayn	Ruʿayn	Yaman_RE	cornuData	regions	0	[44.59298, 14.42424]	44.59298	14.42424
DHUJURRA_446E154N_R	['ara', 'eng']	ذو جرة	ذو جرة	Dhu Jurra	Ḏū Ǧurraŧ	Ḏū Ǧurraŧ	Yaman_RE	cornuData	regions	0	[44.64961, 15.40346]	44.64961	15.40346
YAM_446E159N_R	['ara', 'eng']	يام	يام	Yam	Yām	Yām	Yaman_RE	cornuData	regions	0	[44.67244, 15.92968]	44.67244	15.92968
KHAWLAN_446E152N_R	['ara', 'eng']	الخولان	الخولان	al-Khawlan	al-Ḫawlān	al-Ḫawlān	Yaman_RE	cornuData	regions	0	[44.69438, 15.28324]	44.69438	15.28324
BADR_447E138N_R	['ara', 'eng']	بدر	بدر	Badr	Badr	Badr	Yaman_RE	cornuData	regions	0	[44.72906, 13.87387]	44.72906	13.87387
DAMTH_447E141N_R	['ara', 'eng']	دمث	دمث	Damth	Damṯ	Damṯ	Yaman_RE	cornuData	regions	0	[44.74355, 14.16433]	44.74355	14.16433
THATWA-RADA_447E144N_R	['ara', 'eng']	ثات ورداع	ثات ورداع	That wa-Rada	Ṯāt wa-Radāʿ	Ṯāt wa-Radāʿ	Yaman_RE	cornuData	regions	0	[44.76857, 14.4846]	44.76857	14.4846
JAWFHAMDAN_448E155N_R	['ara', 'eng']	جوف همدان	جوف همدان	Jawf Hamdan	Ǧawf Hamdān	Ǧawf Hamdān	Yaman_RE	cornuData	regions	0	[44.81642, 15.59445]	44.81642	15.59445
NASAFAN_448E140N_R	['ara', 'eng']	نسفان	نسفان	Nasafan	Nasafān	Nasafān	Yaman_RE	cornuData	regions	0	[44.8432, 14.02916]	44.8432	14.02916
KAHLAN_448E139N_R	['ara', 'eng']	كحلان	كحلان	Kahlan	Kaḥlān	Kaḥlān	Yaman_RE	cornuData	regions	0	[44.85637, 13.96335]	44.85637	13.96335
ABYAYN_449E131N_R	['ara', 'eng']	أبياين	أبياين	Abyayn	Abyāyn	Abyāyn	Yaman_RE	cornuData	regions	0	[44.96348, 13.14229]	44.96348	13.14229
RADA_449E143N_R	['ara', 'eng']	رداع	رداع	Rada	Radāʿ	Radāʿ	Yaman_RE	cornuData	regions	0	[44.99684, 14.38257]	44.99684	14.38257
AKHILLA_451E132N_R	['ara', 'eng']	أخلة	أخلة	Akhilla	Aḫillaŧ	Aḫillaŧ	Yaman_RE	cornuData	regions	0	[45.17945, 13.2032]	45.17945	13.2032
YAFI_452E133N_R	['ara', 'eng']	يافع	يافع	Yafi	Yāfiʿ	Yāfiʿ	Yaman_RE	cornuData	regions	0	[45.269, 13.36042]	45.269	13.36042
SABA_453E154N_R	['ara', 'eng']	سباء	سباء	Saba	Sabāʾ	Sabāʾ	Yaman_RE	cornuData	regions	0	[45.33616, 15.40854]	45.33616	15.40854
MARIB_454E155N_R	['ara', 'eng']	مأرب	مأرب	Marib	Maʾrib	Maʾrib	Yaman_RE	cornuData	regions	0	[45.439, 15.55742]	45.439	15.55742
JAWFMURAD_454E151N_R	['ara', 'eng']	جوف مراد	جوف مراد	Jawf Murad	Ǧawf Murād	Ǧawf Murād	Yaman_RE	cornuData	regions	0	[45.44152, 15.10298]	45.44152	15.10298
SARW_455E139N_R	['ara', 'eng']	السرو	السرو	al-Sarw	al-Sarw	al-Sarw	Yaman_RE	cornuData	regions	0	[45.58857, 13.98039]	45.58857	13.98039
DATHINA_458E138N_R	['ara', 'eng']	دثينة	دثينة	Dathina	Daṯīnaŧ	Daṯīnaŧ	Yaman_RE	cornuData	regions	0	[45.89739, 13.81354]	45.89739	13.81354
KINDAWASAKUN_486E153N_R	['ara', 'eng']	كندة و سكون	كندة و سكون	Kinda wa Sakun	Kindaŧ wa Sakūn	Kindaŧ wa Sakūn	Yaman_RE	cornuData	regions	0	[48.67779, 15.30551]	48.67779	15.30551
MAHRA_502E151N_R	['ara', 'eng']	مهرة	مهرة	Mahra	Mahraŧ	Mahraŧ	Yaman_RE	cornuData	regions	0	[50.21937, 15.14685]	50.21937	15.14685
LARIDA_006E416N_S	['ara', 'eng']	لاردة	لاردة	Larida	Lāridaŧ	Lāridaŧ	Andalus_RE	cornuData	waystations	2	[0.64889, 41.60948]	0.64889	41.60948
MARASH_369E375N_S	['ara', 'eng']	مرعش	مرعش	Marash	Marʿaš	Marʿaš	Aqur_RE	cornuData	waystations	2	[36.92987, 37.58314]	36.92987	37.58314
ZIBATRA_379E380N_S	['ara', 'eng']	زبطرة	زبطرة	Zibatra	Zibaṭraŧ	Zibaṭraŧ	Aqur_RE	cornuData	waystations	2	[37.90461, 38.09311]	37.90461	38.09311
ARQA_379E383N_S	['ara', 'eng']	عرقة	عرقة	Arqa	ʿArqaŧ	ʿArqaŧ	Aqur_RE	cornuData	waystations	2	[37.96251, 38.36373]	37.96251	38.36373
HISNMANSUR_380E378N_S	['ara', 'eng']	حصن منصور	حصن منصور	Hisn Mansur	Ḥiṣn Manṣūr	Ḥiṣn Manṣūr	Aqur_RE	cornuData	waystations	2	[38.05966, 37.82371]	38.05966	37.82371
MUZANIYYA_385E372N_S	['ara', 'eng']	المزانية	المزانية	al-Muzaniyya	al-Muzāniyyaŧ	al-Muzāniyyaŧ	Aqur_RE	cornuData	waystations	2	[38.52691, 37.28854]	38.52691	37.28854
QALAIBRIQ_385E390N_S	['ara', 'eng']	قلعة إبريق	قلعة إبريق	Qala Ibriq	Qalʿaŧ Ibrīq	Qalʿaŧ Ibrīq	Aqur_RE	cornuData	waystations	2	[38.53819, 39.05271]	38.53819	39.05271
TALLABDA_387E366N_S	['ara', 'eng']	تل عبدا	تل عبدا	Tall Abda	Tall ʿAbdā	Tall ʿAbdā	Aqur_RE	cornuData	waystations	2	[38.72906, 36.69218]	38.72906	36.69218
JULLAB_389E374N_S	['ara', 'eng']	جلاب	جلاب	Jullab	Ǧullāb	Ǧullāb	Aqur_RE	cornuData	waystations	2	[38.91048, 37.41051]	38.91048	37.41051
AYNRUMIYYA_389E363N_S	['ara', 'eng']	عين الرومية	عين الرومية	Ayn al-Rumiyya	ʿAyn al-Rūmiyyaŧ	ʿAyn al-Rūmiyyaŧ	Aqur_RE	cornuData	waystations	2	[38.91206, 36.34984]	38.91206	36.34984
KAMAKH_390E395N_S	['ara', 'eng']	كمخ	كمخ، كماخ	Kamakh, Kamakh	Kamaḫ	Kamaḫ, Kamāḫ	Aqur_RE	cornuData	waystations	2	[39.02492, 39.58627]	39.02492	39.58627
HISNZIYAD_392E387N_S	['ara', 'eng']	حصن زياد	حصن زياد	Hisn Ziyad	Ḥiṣn Ziyād	Ḥiṣn Ziyād	Aqur_RE	cornuData	waystations	2	[39.2247, 38.75874]	39.2247	38.75874
BAMAQARA_393E377N_S	['ara', 'eng']	بامقرا	بامقرا، بامقدة	Bamaqara, Bamaqda	Bāmaqarā	Bāmaqarā, Bāmaqdaŧ	Aqur_RE	cornuData	waystations	2	[39.3345, 37.75537]	39.3345	37.75537
GHURAYZ_394E353N_S	['ara', 'eng']	الغريز 	الغريز ، العرير	al-Ghurayz , al-Urayr	al-Ġurayz 	al-Ġurayz , al-ʿUrayr	Aqur_RE	cornuData	waystations	2	[39.46613, 35.32264]	39.46613	35.32264
JARNAN_396E379N_S	['ara', 'eng']	جرنان	جرنان	Jarnan	Ǧarnān	Ǧarnān	Aqur_RE	cornuData	waystations	2	[39.61765, 37.92941]	39.61765	37.92941
QASABA_397E350N_S	['ara', 'eng']	القصبة	القصبة	al-Qasaba	al-Qaṣabaŧ	al-Qaṣabaŧ	Aqur_RE	cornuData	waystations	2	[39.76511, 35.05726]	39.76511	35.05726
SHIMSHAT_398E386N_S	['ara', 'eng']	شمشاط	شمشاط	Shimshat	Šimšāṭ	Šimšāṭ	Aqur_RE	cornuData	waystations	2	[39.83119, 38.61412]	39.83119	38.61412
AWAMIL_400E349N_S	['ara', 'eng']	العوامل	العوامل	al-Awamil	al-ʿAwāmil	al-ʿAwāmil	Aqur_RE	cornuData	waystations	2	[40.09518, 34.93204]	40.09518	34.93204
FAMNAHRSAID_401E353N_S	['ara', 'eng']	فم نهر سعيد	فم نهر سعيد	Fam Nahr Said	Fam Nahr Saʿīd	Fam Nahr Saʿīd	Aqur_RE	cornuData	waystations	2	[40.13133, 35.32381]	40.13133	35.32381
QASRIBNNAZI_403E374N_S	['ara', 'eng']	قصر إبن نازع	قصر إبن نازع، قصر بنو نازع	Qasr Ibn Nazi, Qasr Banu Nazi	Qaṣr Ibn Nāziʿ	Qaṣr Ibn Nāziʿ, Qaṣr Banū Nāziʿ	Aqur_RE	cornuData	waystations	2	[40.3276, 37.40829]	40.3276	37.40829
QAMARTI_404E348N_S	['ara', 'eng']	القمرطي	القمرطي، القمرطي	al-Qamarti, al-Qamrati	al-Qamarṭī	al-Qamarṭī, al-Qamraṭī	Aqur_RE	cornuData	waystations	2	[40.45161, 34.81073]	40.45161	34.81073
RIBATDHUQARNAYN_405E385N_S	['ara', 'eng']	رباط ذو القرنين	رباط ذو القرنين	Ribat Dhu al-Qarnayn	Ribāṭ Ḏū al-Qarnayn	Ribāṭ Ḏū al-Qarnayn	Aqur_RE	cornuData	waystations	2	[40.56071, 38.57565]	40.56071	38.57565
FASH_405E349N_S	['ara', 'eng']	الفاش	الفاش	al-Fash	al-Fāš	al-Fāš	Aqur_RE	cornuData	waystations	2	[40.56368, 34.92311]	40.56368	34.92311
KHALIJBANUJUMAY_408E345N_S	['ara', 'eng']	خليج بنو جميع	خليج بنو جميع	Khalij Banu Jumay	Ḫalīǧ Banū Ǧumayʿ	Ḫalīǧ Banū Ǧumayʿ	Aqur_RE	cornuData	waystations	2	[40.85162, 34.54577]	40.85162	34.54577
WADISIBA_409E344N_S	['ara', 'eng']	وادي السباع	وادي السباع	Wadi al-Siba	Wādī al-Sibāʿ	Wādī al-Sibāʿ	Aqur_RE	cornuData	waystations	2	[40.92477, 34.42004]	40.92477	34.42004
DAZIQI_411E343N_S	['ara', 'eng']	دازقي	دازقي	Daziqi	Dāziqī	Dāziqī	Aqur_RE	cornuData	waystations	2	[41.1598, 34.33397]	41.1598	34.33397
KHIZANA_425E339N_S	['ara', 'eng']	الخزانة	الخزانة	al-Khizana	al-Ḫizānaŧ	al-Ḫizānaŧ	Aqur_RE	cornuData	waystations	2	[42.50069, 33.9843]	42.50069	33.9843
SHAHHAJIYYA_429E362N_S	['ara', 'eng']	الشحاجية	الشحاجية	al-Shahhajiyya	al-Šaḥḥāǧiyyaŧ	al-Šaḥḥāǧiyyaŧ	Aqur_RE	cornuData	waystations	2	[42.9665, 36.27006]	42.9665	36.27006
BAQIA_433E356N_S	['ara', 'eng']	البقيعة	البقيعة	al-Baqia	al-Baqīʿaŧ	al-Baqīʿaŧ	Aqur_RE	cornuData	waystations	2	[43.32428, 35.62554]	43.32428	35.62554
UBAYR_367E307N_S	['ara', 'eng']	أبير	أبير، وبير	Ubayr, Wubayr	Ubayr	Ubayr, Wubayr	BadiyatArab_RE	cornuData	waystations	2	[36.70106, 30.73317]	36.70106	30.73317
ANAK_367E323N_S	['ara', 'eng']	الأعنك	الأعنك	al-Anak	al-Aʿnak	al-Aʿnak	BadiyatArab_RE	cornuData	waystations	2	[36.79381, 32.31179]	36.79381	32.31179
AZRAQ_368E318N_S	['ara', 'eng']	الأزرق	الأزرق	al-Azraq	al-Azraq	al-Azraq	BadiyatArab_RE	cornuData	waystations	2	[36.87768, 31.84612]	36.87768	31.84612
AWNID_369E316N_S	['ara', 'eng']	العونيد	العونيد	al-Awnid	al-ʿAwnīd	al-ʿAwnīd	BadiyatArab_RE	cornuData	waystations	2	[36.92899, 31.64055]	36.92899	31.64055
MUHDATHA_371E315N_S	['ara', 'eng']	المحدثة	المحدثة	al-Muhdatha	al-Muḥdaṯaŧ	al-Muḥdaṯaŧ	BadiyatArab_RE	cornuData	waystations	2	[37.15494, 31.51278]	37.15494	31.51278
JUNAYNA_371E279N_S	['ara', 'eng']	الجنينة	الجنينة	al-Junayna	al-Ǧunaynaŧ	al-Ǧunaynaŧ	BadiyatArab_RE	cornuData	waystations	2	[37.19786, 27.92136]	37.19786	27.92136
BAQIA_373E322N_S	['ara', 'eng']	البقيعة	البقيعة	al-Baqia	al-Baqīʿaŧ	al-Baqīʿaŧ	BadiyatArab_RE	cornuData	waystations	2	[37.32662, 32.21167]	37.32662	32.21167
AJWALI_374E298N_S	['ara', 'eng']	الأجولي	الأجولي	al-Ajwali	al-Aǧwalī	al-Aǧwalī	BadiyatArab_RE	cornuData	waystations	2	[37.4317, 29.87858]	37.4317	29.87858
MUHDATHA_374E277N_S	['ara', 'eng']	المحدثة	المحدثة	al-Muhdatha	al-Muḥdaṯaŧ	al-Muḥdaṯaŧ	BadiyatArab_RE	cornuData	waystations	2	[37.46327, 27.73026]	37.46327	27.73026
NABK_374E312N_S	['ara', 'eng']	النبك	النبك	al-Nabk	al-Nabk	al-Nabk	BadiyatArab_RE	cornuData	waystations	2	[37.46475, 31.21242]	37.46475	31.21242
QURAKIR_377E313N_S	['ara', 'eng']	قراكر	قراكر، قراقر	Qurakir, Quraqir	Qurākir	Qurākir, Qurāqir	BadiyatArab_RE	cornuData	waystations	2	[37.75187, 31.32585]	37.75187	31.32585
AQRA_378E271N_S	['ara', 'eng']	الأقراع	الأقراع	al-Aqra	al-Aqrāʿ	al-Aqrāʿ	BadiyatArab_RE	cornuData	waystations	2	[37.83126, 27.15186]	37.83126	27.15186
SUWA_378E337N_S	['ara', 'eng']	سوى	سوى	Suwa	Suwá	Suwá	BadiyatArab_RE	cornuData	waystations	2	[37.85153, 33.72767]	37.85153	33.72767
THAJR_378E288N_S	['ara', 'eng']	ثجر	ثجر	Thajr	Ṯaǧr	Ṯaǧr	BadiyatArab_RE	cornuData	waystations	2	[37.89149, 28.87521]	37.89149	28.87521
SAIDA_379E321N_S	['ara', 'eng']	الساعدة	الساعدة	al-Saida	al-Sāʿidaŧ	al-Sāʿidaŧ	BadiyatArab_RE	cornuData	waystations	2	[37.98572, 32.13274]	37.98572	32.13274
JARBA_381E304N_S	['ara', 'eng']	الجربا	الجربا، الجربى	al-Jarba, al-Jarba	al-Ǧarbā	al-Ǧarbā, al-Ǧarbá	BadiyatArab_RE	cornuData	waystations	2	[38.12681, 30.48436]	38.12681	30.48436
RAWARA_386E320N_S	['ara', 'eng']	الروارى	الروارى، الدوارى	al-Rawara, al-Dawara	al-Rawārá	al-Rawārá, al-Dawārá	BadiyatArab_RE	cornuData	waystations	2	[38.64087, 32.03911]	38.64087	32.03911
ARFAJA_386E299N_S	['ara', 'eng']	عرفجاء	عرفجاء	Arfaja	ʿArfaǧāʾ	ʿArfaǧāʾ	BadiyatArab_RE	cornuData	waystations	2	[38.67294, 29.99999]	38.67294	29.99999
MUKHRI_387E290N_S	['ara', 'eng']	مخري	مخري	Mukhri	Muḫrī	Muḫrī	BadiyatArab_RE	cornuData	waystations	2	[38.70747, 29.01767]	38.70747	29.01767
UJAYFIR_387E316N_S	['ara', 'eng']	الأجيفر	الأجيفر	al-Ujayfir	al-Uǧayfir	al-Uǧayfir	BadiyatArab_RE	cornuData	waystations	2	[38.71981, 31.65819]	38.71981	31.65819
QULUFI_395E321N_S	['ara', 'eng']	القلوفي	القلوفي، العلوي	al-Qulufi, al-Alawi	al-Qulūfī	al-Qulūfī, al-ʿAlawī	BadiyatArab_RE	cornuData	waystations	2	[39.59203, 32.14778]	39.59203	32.14778
KHAFIYYA_396E319N_S	['ara', 'eng']	الخفية	الخفية	al-Khafiyya	al-Ḫafiyyaŧ	al-Ḫafiyyaŧ	BadiyatArab_RE	cornuData	waystations	2	[39.6759, 31.9977]	39.6759	31.9977
